"TechGroup","regio_inv","TimePeriod","non_western_share","onshored_patents","reg_label","TechGroup_No","regio_tech","N_patents_TechGroup","imputed_N_inv_ChinaIndia","N_inv_regiotech","imputed_N_inv_regiotech","ChinaIndia_share_imputed","imputed_N_inv_nonwestern","non_western_share_imputed","imputed_N_inv_anglosaxon","anglosaxon_share_imputed","N_inv_nonwestern"
"Instruments","Kentucky","1995",6.71491405056843,7,"KY","05","KY05",51957,2.47579915856219,72,58.8862948551664,4.20437245143633,5.96886974112592,10.1362630401635,35.8815769508627,60.9336638331807,4.83473811640927
"Instruments","Iowa","2000",5.07152783131385,7,"IA","05","IA05",61681,3.64046473065653,51,79.5967238314839,4.5736363953419,4.70888241063746,5.91592490742049,41.8339369931798,52.5573603779816,2.58647919397006
"Instruments","Kentucky","2010",5.21508036235461,39,"KY","05","KY05",67736,6.67299267931402,100,99.2438391699092,6.7238356910897,15.2278475433357,15.3438718924053,53.6642737201635,54.0731537282513,5.21508036235461
"Instruments","Georgia","2005",15.8006455954401,65,"GA","05","GA05",54919,2.42308115839877,190,74.3784887351684,3.25777143311741,7.42042947958921,9.97658006471515,42.3189531481533,56.8967639270461,30.0212266313362
"Instruments","Oregon","1995",5.84688108593525,13,"OR","05","OR05",51957,0.722623567470947,94,49.4567901234568,1.46112104256482,4.01500880374292,8.11821550432293,28.2698213020311,57.1606471658641,5.49606822077914
"Instruments","Florida","1980",6.8984730050689,3,"FL","05","FL05",30554,2.58326182279184,94,98.458495460441,2.62370637567761,5.15367606812935,5.23436402722609,60.4538751149075,61.4003645213092,6.48456462476477
"Instruments","Wyoming","1990",8.79757010257306,3,"WY","05","WY05",37762,0.00482098554615868,38,1.60517845991257,0.300339536478782,0.0438977328013452,2.73475715614426,0.88501362858858,55.1349056002648,3.34307663897776
"Instruments","Texas","1995",13.8090476573215,78,"TX","05","TX05",51957,31.8516936233589,464,411.819186242014,7.73438797595035,49.8582281611731,12.106824991848,240.38064023905,58.3704325271009,64.0739811299717
"Instruments","Ohio","2000",13.2471021008692,126,"OH","05","OH05",61681,59.4196221928051,344,720.589422106932,8.24597480477413,105.918109962271,14.6988155408356,362.91482904728,50.3636076125227,45.5700312269899
"Instruments","Illinois","1980",6.94313411131508,11,"IL","05","IL05",30554,7.22826263596278,156,247.003891050584,2.92637601991562,14.8484510246339,6.01142393404367,145.493887073813,58.9034798014648,10.8312892136515
"Instruments","Wyoming","2000",5.66330946561437,40,"WY","05","WY05",61681,0.0137911909000301,105,2.81260508238459,0.490335134015247,0.131431137829868,4.67293252981105,1.29963952763899,46.2076789869527,5.94647493889509
"Instruments","Virginia","2005",17.0434946946909,30,"VA","05","VA05",54919,11.8267145423256,127,110.8747658164,10.6667323761565,18.8826984578816,17.0306546479204,57.9725332175048,52.2864989076981,21.6452382622575
"Instruments","South Carolina","2000",12.1449989047562,46,"SC","05","SC05",61681,4.28354962592356,48,67.2212614689917,6.3723136583795,5.89712060432926,8.77270148679005,36.5323151679537,54.3463695408417,5.82959947428295
"Instruments","Florida","2005",14.2736513461287,61,"FL","05","FL05",54919,15.1493079119199,330,198.881611183168,7.61724918749154,26.4820834068399,13.3155012418168,93.8799633540798,47.2039434895856,47.1030494422246
"Instruments","Kentucky","2000",11.1474084343174,14,"KY","05","KY05",61681,4.16547262865014,62,86.0657155209684,4.83987451151242,10.1575046338623,11.8020335651397,48.2452962188505,56.0563470910741,6.91139322927677
"Instruments","Wisconsin","2000",9.21731518821589,59,"WI","05","WI05",61681,10.3231995500987,136,157.224624105299,6.56589233960254,19.3429494110772,12.3027480721611,68.7492357621603,43.7267610931712,12.5355486559736
"Instruments","Alabama","2000",24.4442092734005,1,"AL","05","AL05",61681,0.267782645965372,32,30.0948743815151,0.889794861977725,1.25031015395291,4.15456179714404,17.6021088388318,58.488726736947,7.82214696748814
"Instruments","New Jersey","2005",24.9862430275471,160,"NJ","05","NJ05",54919,130.090505138129,377,703.592784743239,18.4894598067265,197.473094000177,28.0663898610388,296.13863002982,42.0894921680997,94.1981362138525
"Instruments","Utah","1995",15.9165945311954,0,"UT","05","UT05",51957,1.77938899265624,38,38.6802132872172,4.60025641390214,3.4917515872558,9.0272294036438,22.1960840908423,57.3835617865571,6.04830592185424
"Instruments","California","2005",26.6154112432298,416,"CA","05","CA05",54919,194.176894620906,2141,1211.53780563962,16.027307915364,327.614768951183,27.0412336640392,532.178613864736,43.9258776232556,569.835954717551
"Instruments","Alaska","2000",4.88589550953993,16,"AK","05","AK05",61681,0.00598022625610195,40,0.562521016476918,1.06311161377689,0.0127210590769976,2.26143712045994,0.194991477300511,34.6638563874017,1.95435820381597
"Instruments","Rhode Island","2005",18.1832212808576,11,"RI","05","RI05",54919,1.43525517616376,50,16.8622039679108,8.51167011675986,3.25742119021551,19.3178851140364,7.39630621891968,43.8632235323153,9.09161064042879
"Instruments","New York","1995",11.3425061716831,90,"NY","05","NY05",51957,115.337941427848,956,955.266560983811,12.0739012688839,183.444396756464,19.2034772543004,456.67262874706,47.8057798104794,108.43435900129
"Instruments","Delaware","1995",17.1976373749885,28,"DE","05","DE05",51957,10.7967849028441,103,109.112840466926,9.89506354764612,15.2323529084884,13.9601836441106,61.4054461899711,56.2770118779779,17.7135664962382
"Instruments","Louisiana","2000",6.2077143764531,2,"LA","05","LA05",61681,5.36983188550992,34,66.3774799442763,8.08983994273039,8.88209522953992,13.3811877718112,33.9775371092843,51.1883505336573,2.11062288799405
"Instruments","Maryland","1985",6.91537691554222,5,"MD","05","MD05",26595,3.85302472873089,70,80.7705000720565,4.77033660221684,6.49139263981126,8.03683601564952,48.7497083649173,60.3558332824818,4.84076384087955
"Instruments","Virginia","2000",10.5662569863571,51,"VA","05","VA05",61681,12.6523237171789,161,135.00504395446,9.37174148948596,20.9831166887563,15.5424686916396,70.2819042849908,52.0587247900887,17.011673748035
"Instruments","Indiana","1985",8.2061670337191,11,"IN","05","IN05",26595,4.19787791238952,56,126.287577460729,3.32406242703872,6.33433549590362,5.01580252251918,83.8517353225304,66.3974533430299,4.59545353888269
"Instruments","Kentucky","2005",11.9610546402252,20,"KY","05","KY05",54919,3.86767320720074,113,70.682663207955,5.47188381374607,8.9258263732304,12.6280278191694,39.7954788802296,56.3016121267921,13.5159917434545
"Instruments","Florida","1995",13.2863569334864,15,"FL","05","FL05",51957,9.68194323390754,214,165.689868857184,5.84341293809151,17.4573880429162,10.536183149474,84.6468298414441,51.0875109174027,28.4328038376608
"Instruments","Washington","2010",18.8766146598808,54,"WA","05","WA05",67736,19.4499051619433,583,180.325407119181,10.7860037432708,29.6728991879908,16.4551960048421,83.8973924198444,46.5255527549673,110.050663467105
"Instruments","New Hampshire","2005",11.952142987455,208,"NH","05","NH05",54919,3.87239924963475,127,53.1274919536917,7.28888021480499,5.38546085548684,10.1368625874172,25.2800623366346,47.583767663397,15.1792215940678
"Instruments","Utah","1980",NA,1,"UT","05","UT05",30554,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Instruments","Florida","1985",2.97348192018315,4,"FL","05","FL05",26595,4.13337813790644,105,128.072560887736,3.22737213127925,8.11155293103072,6.33356034642036,76.3995655168358,59.653344156837,3.12215601619231
"Instruments","Delaware","2000",20.8091413266888,30,"DE","05","DE05",61681,18.5713761338979,181,159.474708171206,11.6453426043962,25.8749825190098,16.2251323835196,82.5639281390227,51.7724277948733,37.6645458013067
"Instruments","Illinois","1990",9.00898475010736,34,"IL","05","IL05",37762,14.9676145314119,193,346.718547341115,4.31693506049625,31.5320718793053,9.09442893122266,186.527041831376,53.7978262950736,17.3873405677072
"Instruments","New Jersey","1995",20.9186951356926,111,"NJ","05","NJ05",51957,83.0728863949616,304,586.168804342605,14.1721780107573,128.971217948578,22.0024022078795,267.013272374942,45.5522829595821,63.5928332125054
"Instruments","New York","1990",9.72767260565888,16,"NY","05","NY05",37762,64.4953598976723,1372,796.810587500601,8.09418962415878,107.440100772327,13.4837692241691,418.134001958964,52.47595959669,133.46366814964
"Instruments","Nevada","1995",NA,4,"NV","05","NV05",51957,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Instruments","Nevada","2010",7.1652155220327,6,"NV","05","NV05",67736,0.458951873833803,108,15.2433347744632,3.01083641227033,1.65037108033538,10.8268374653833,6.74003279189912,44.216261675172,7.73843276379532
"Instruments","Minnesota","1990",8.53008594093481,11,"MN","05","MN05",37762,6.3050109333229,224,203.857664408897,3.09284958777726,13.9928150791139,6.86401226055805,122.925750763843,60.2997935448135,19.107392507694
"Instruments","Oregon","1980",NA,1,"OR","05","OR05",30554,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Instruments","Kentucky","1990",11.3652545437593,3,"KY","05","KY05",37762,1.43369148776915,38,49.1184608733247,2.91884448795454,3.8398962740766,7.81762336564169,32.8535288139038,66.8863157146399,4.31879672662855
"Instruments","Minnesota","2005",9.76554028993949,34,"MN","05","MN05",54919,17.8337408438557,288,293.356151222558,6.07921148731118,36.5978761082985,12.4755782197773,148.899959759836,50.7574015882392,28.1247560350257
"Instruments","Delaware","1980",7.58999623239601,1,"DE","05","DE05",30554,2.82007887440435,58,64.8385214007782,4.34938800805303,4.31736894612798,6.65864805806037,43.8551234853942,67.6374515302686,4.40219781478969
"Instruments","Tennessee","2010",17.2847101537653,33,"TN","05","TN05",67736,6.74258383152445,41,71.6761060671567,9.40701748670193,8.28430404327848,11.5579716837805,39.8454297884418,55.5909520965171,7.08673116304378
"Instruments","Alabama","2005",NA,3,"AL","05","AL05",54919,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Instruments","Alaska","1995",NA,1,"AK","05","AK05",51957,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Instruments","Rhode Island","2000",4.68566727555705,11,"RI","05","RI05",61681,1.58544566958991,64,20.5320171014075,7.72182129870341,3.70415097766066,18.0408527782043,8.96677196751569,43.6721434782996,2.99882705635651
"Instruments","Pennsylvania","1980",8.19276329989749,10,"PA","05","PA05",30554,12.6094938011661,226,327.394509295287,3.85146770735645,20.599432523744,6.29192974802296,207.214877979399,63.2921054251724,18.5156450577683
"Instruments","Illinois","1985",9.76376466987226,19,"IL","05","IL05",26595,11.4864962417326,256,321.297016861219,3.57503980396248,23.2805407417667,7.24580046500167,183.870260370684,57.2275031268357,24.995237554873
"Instruments","Washington","1990",11.2037759667001,7,"WA","05","WA05",37762,4.20251327934363,132,89.247922371139,4.70880796739156,7.03777491291564,7.88564565531166,51.3623908086379,57.5502369624321,14.7889842760441
"Instruments","North Carolina","2005",12.149888448387,111,"NC","05","NC05",54919,10.707261812829,296,154.300715761157,6.93921720324539,19.4079051007523,12.5779747715454,88.772222284861,57.5319575459859,35.9636698072254
"Instruments","Nevada","2005",7.8340303122519,14,"NV","05","NV05",54919,0.311235022844664,84,10.8564874861892,2.866811417971,1.034646096556,9.53021037303453,4.9981638439895,46.0384986428419,6.58058546229159
"Instruments","Kentucky","1985",NA,1,"KY","05","KY05",26595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Instruments","Iowa","1990",NA,1,"IA","05","IA05",37762,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Instruments","New Mexico","2005",NA,1,"NM","05","NM05",54919,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Instruments","Washington","1995",10.7399733821235,19,"WA","05","WA05",51957,7.78217046723274,195,106.996012874093,7.27332753641049,12.2160477165608,11.4172924657818,56.0963660439566,52.4284639559116,20.9429480951408
"Instruments","Minnesota","2000",14.1014925932711,207,"MN","05","MN05",61681,19.5769362208981,326,357.200845462843,5.48065226316341,41.7380236535491,11.6847494018294,180.516050258088,50.5362886317317,45.9708658540637
"Instruments","Utah","1985",0.48136658285025,0,"UT","05","UT05",26595,0.776529138621238,37,29.8984724023634,2.59722011268995,1.40247794603422,4.69080134650409,20.0334871830633,67.0050526778071,0.178105635654592
"Instruments","Georgia","2010",20.1211284042716,58,"GA","05","GA05",67736,4.45445666126999,284,104.433059518663,4.2653702589973,12.6806659166131,12.1423866877586,57.0671832377801,54.6447489911774,57.1440046681313
"Instruments","Alaska","2010",NA,49,"AK","05","AK05",67736,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Instruments","Hawaii","2000",NA,1,"HI","05","HI05",61681,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Instruments","New Hampshire","1995",13.460220113791,60,"NH","05","NH05",51957,2.48108820015988,125,44.2609405774127,5.60559303031628,3.55969297995224,8.04251544028151,22.7937576724375,51.4985840225674,16.8252751422387
"Instruments","Kansas","2000",NA,75,"KS","05","KS05",61681,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Instruments","Louisiana","2010",22.4900914786525,5,"LA","05","LA05",67736,7.42428700844522,36,76.541000144113,9.69975175979752,12.1601947020274,15.8871646295867,37.793940439259,49.3773799246153,8.0964329323149
"Instruments","New Hampshire","1990",14.6758125393577,24,"NH","05","NH05",37762,1.46460825762408,66,36.9191045779892,3.96707415947803,2.16050037785243,5.85198477197223,20.8701912821187,56.5295164134651,9.6860362759761
"Instruments","Colorado","2010",10.442813288827,22,"CO","05","CO05",67736,14.219976812376,91,230.271652975933,6.17530496203204,26.660693965355,11.577931378354,116.410460570335,50.5535349513913,9.50296009283257
"Instruments","Washington","2000",10.7016339771892,77,"WA","05","WA05",61681,13.520196430274,284,156.380842580583,8.6456858827238,21.1673201447462,13.5357501567615,75.4254976111546,48.231929414428,30.3926404952172
"Instruments","Nevada","2000",13.7438104331627,10,"NV","05","NV05",61681,0.354086131239073,115,13.2192438872076,2.67856568999174,1.22597582838998,9.27417512567702,6.0594294123049,45.8379425026622,15.8053819981371
"Instruments","Maine","2010",16.1367622062266,75,"ME","05","ME05",67736,3.08621676939729,48,22.7028390257962,13.5939684278718,3.54092516799433,15.5968386331372,9.22806786254502,40.6471977009553,7.74564585898878
"Instruments","Virginia","1980",2.80869294083335,1,"VA","05","VA05",30554,2.193877514778,54,54.8897535667964,3.99687987687579,3.63001433923276,6.61328226736403,37.3313341634742,68.0114807184277,1.51669418805001
"Instruments","Ohio","2010",16.4051610334928,117,"OH","05","OH05",67736,93.082636533548,353,830.923908344142,11.2023057224388,156.143481960743,18.7915500315673,403.677917837927,48.5818152281083,57.9102184482294
"Instruments","Hawaii","1985",NA,1,"HI","05","HI05",26595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Instruments","Maryland","2010",24.411908367538,41,"MD","05","MD05",67736,23.5768713577727,132,176.109165585819,13.3876458271466,36.1718205866074,20.5394310206873,80.7803193123478,45.8694577557254,32.2237190451502
"Instruments","New Jersey","2000",26.4126711725461,131,"NJ","05","NJ05",61681,143.248888233464,342,856.719508094346,16.720628733213,223.496628674144,26.0874914791285,359.018067621022,41.9061389671875,90.3313354101076
"Instruments","New Hampshire","1985",1.98765898053207,0,"NH","05","NH05",26595,1.13519348319329,44,34.2121823509632,3.31809725421194,1.66508636409186,4.86693993095995,20.572928554232,60.1333418113647,0.874569951434111
"Instruments","New Mexico","2010",NA,7,"NM","05","NM05",67736,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Instruments","Pennsylvania","1990",6.7612560749246,25,"PA","05","PA05",37762,26.3309143025151,251,459.562593072969,5.72955995535831,43.0814800750987,9.37445317013828,265.654997541843,57.8060533094046,16.9707527480608
"Instruments","Massachusetts","2010",25.6306750616327,336,"MA","05","MA05",67736,67.1419711281878,1264,558.489840034587,12.0220577556128,135.876708449434,24.3293071259845,230.461267705225,41.265077927103,323.971732779038
"Instruments","Missouri","1990",5.0721286862649,0,"MO","05","MO05",37762,4.29611171128367,35,71.4304414661094,6.01439893567224,7.61346119923626,10.6585666320549,40.2078337005383,56.289493492232,1.77524504019271
